Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_1_0	C0039494	Temporomandibular Joint Disorders	3/50	84/21671	0.000965480987243493	0.00969105659891847	0.00513350767422443	BECN1/MAP1LC3A/NFKB1	3
group_G5_1_0	C0014869	Peptic Esophagitis	3/50	85/21671	0.000999185092320922	0.00996136731022316	0.00527669558121308	PIK3CB/MAPK14/EPAS1	3
group_G5_1_0	C0028326	Noonan Syndrome	3/50	85/21671	0.000999185092320922	0.00996136731022316	0.00527669558121308	HRAS/MAPK3/MUL1	3
group_G5_1_1	C1704380	Distal Renal Tubular Acidosis	3/10	23/21671	1.24700767408842e-07	1.53381943912876e-05	7.08825414744997e-06	ATP6V1B1/ATP6V0A4/ATP6AP1	3
group_G5_1_2	C1859736	Progressive spastic quadriplegia	2/9	12/21671	1.00972505468346e-05	0.00150044317526329	0.00059855537811301	ACP5/GM2A	2
group_G5_1_2	C0422895	Primitive reflex	2/9	14/21671	1.39159703169214e-05	0.00150044317526329	0.00059855537811301	CTSF/GM2A	2
group_G5_1_2	C1838319	Primitive reflexes (palmomental, snout, glabellar)	2/9	14/21671	1.39159703169214e-05	0.00150044317526329	0.00059855537811301	CTSF/GM2A	2
group_G5_1_2	C0085078	Lysosomal Storage Diseases	3/9	130/21671	1.72573102324212e-05	0.00150044317526329	0.00059855537811301	MAN2B1/ACP5/GBA	3
group_G5_1_2	C0022797	Adult Neuronal Ceroid Lipofuscinosis	2/9	16/21671	1.83428261034632e-05	0.00150044317526329	0.00059855537811301	CTSF/CLN5	2
group_G5_1_2	C0235946	Cerebral atrophy	4/9	454/21671	2.20348790955576e-05	0.00150204425834718	0.000599194080668671	CLN5/MAN2B1/GBA/GM2A	4
group_G5_1_2	C0039373	Tay-Sachs Disease	2/9	26/21671	4.95715875682509e-05	0.00289639704505923	0.00115542798091412	GBA/GM2A	2
group_G5_1_2	C0027066	Myoclonus	3/9	265/21671	0.000143814851877363	0.0073525343022302	0.00293306605802517	CTSF/CLN5/GBA	3
group_G5_1_2	C0027877	Neuronal Ceroid-Lipofuscinoses	2/9	51/21671	0.00019342851631543	0.00879025146366788	0.0035065988337885	CTSF/CLN5	2
group_G5_2_3	C0085078	Lysosomal Storage Diseases	6/7	130/21671	2.88945831067326e-13	7.22364577668316e-11	2.82862760939593e-11	CTNS/CHIT1/SGSH/MFSD8/NPC2/GNS	6
group_G5_2_3	C0262361	Growth abnormality	3/7	49/21671	3.77797099517597e-07	4.72246374396996e-05	1.84921738184929e-05	CTNS/SGSH/GNS	3
group_G5_2_3	C0038002	Splenomegaly	4/7	345/21671	2.12750333985628e-06	0.000177291944988023	6.94237931953102e-05	CTNS/SGSH/NPC2/GNS	4
group_G5_2_3	C0019214	Hepatosplenomegaly	3/7	127/21671	6.76248502496463e-06	0.000348209840465394	0.000136351642792765	CHIT1/SGSH/NPC2	3
group_G5_2_3	C0086648	MPS III B	2/7	13/21671	6.96419680930788e-06	0.000348209840465394	0.000136351642792765	SGSH/GNS	2
group_G5_2_3	C0026706	Mucopolysaccharidosis III	2/7	17/21671	1.21352307904757e-05	0.000483110062571097	0.000189175729764682	SGSH/GNS	2
group_G5_2_3	C1285162	Degenerative disorder	3/7	160/21671	1.35270817519907e-05	0.000483110062571097	0.000189175729764682	CHIT1/SGSH/MFSD8	3
group_G5_2_3	C0751072	Frontotemporal Lobar Degeneration	3/7	195/21671	2.44516814457131e-05	0.000668398926114668	0.000261730947910165	CHIT1/MFSD8/NPC2	3
group_G5_2_3	C0028064	Niemann-Pick Diseases	2/7	25/21671	2.67359570445867e-05	0.000668398926114668	0.000261730947910165	CHIT1/NPC2	2
group_G5_2_3	C0086647	Mucopolysaccharidosis Type IIIA	2/7	25/21671	2.67359570445867e-05	0.000668398926114668	0.000261730947910165	SGSH/GNS	2
group_G5_2_3	C0205700	Asymmetric Septal Hypertrophy	2/7	31/21671	4.1402484286585e-05	0.000900304805729536	0.000352540408138302	SGSH/GNS	2
group_G5_2_3	C0700201	Dyssomnias	3/7	236/21671	4.32146306750177e-05	0.000900304805729536	0.000352540408138302	SGSH/MFSD8/GNS	3
group_G5_2_3	C0086795	Pfaundler-Hurler Syndrome	2/7	36/21671	5.60505367837743e-05	0.00107789493814951	0.000422080965254333	SGSH/GNS	2
group_G5_2_3	C0023794	Lipoidosis	2/7	44/21671	8.40611941889056e-05	0.00150109275337331	0.000587796320268287	CHIT1/NPC2	2
group_G5_2_3	C0037317	Sleep disturbances	3/7	311/21671	9.81684130869564e-05	0.00156518658234305	0.000612894114349066	SGSH/MFSD8/GNS	3
group_G5_2_3	C0026703	Mucopolysaccharidoses	2/7	48/21671	0.000100171941269955	0.00156518658234305	0.000612894114349066	SGSH/GNS	2
group_G5_2_3	C0581381	Recurrent upper respiratory tract infection	2/7	52/21671	0.000117682820845147	0.00173062971831098	0.000677678163380721	SGSH/GNS	2
group_G5_2_3	C0851578	Sleep Disorders	3/7	360/21671	0.000151424941616216	0.00206440204749392	0.000808376380702884	SGSH/MFSD8/GNS	3
group_G5_2_3	C0277959	Coarse hair	2/7	60/21671	0.000156894555609538	0.00206440204749392	0.000808376380702884	SGSH/GNS	2
group_G5_2_3	C0011168	Deglutition Disorders	3/7	389/21671	0.000190391625463581	0.00237989531829476	0.000931916903584895	CTNS/NPC2/GNS	3
group_G5_2_3	C0019572	Hirsutism	2/7	88/21671	0.00033785763324338	0.00402211468146881	0.00157497543316463	SGSH/GNS	2
group_G5_2_3	C1962966	Retinopathy, CTCAE	2/7	108/21671	0.000508394845935041	0.00577721415835274	0.0022622354388497	CTNS/MFSD8	2
group_G5_2_3	C0431447	Synophrys	2/7	111/21671	0.000536918667810252	0.00583607247619839	0.00228528311699558	SGSH/GNS	2
group_G5_2_8	C0543874	Apraxia, oculomotor, Cogan type	1/2	10/21671	0.000922700696451506	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1847164	Morning myoclonic jerks	1/2	11/21671	0.0010149473424329	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334609	Hemangioblastic Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334610	Hemangiopericytic Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0457190	Xanthomatous Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0751303	Cerebral Convexity Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1334261	Intraorbital Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1335107	Olfactory Groove Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1384408	Microcystic meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1527197	Angioblastic Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1565950	Posterior Fossa Meningioma	1/2	12/21671	0.00110718972956669	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0751304	Parasagittal Meningioma	1/2	13/21671	0.00119942785785232	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0431121	Clear Cell Meningioma	1/2	14/21671	0.00129166172729023	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0742034	cerebellar function	1/2	14/21671	0.00129166172729023	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1565951	Sphenoid Wing Meningioma	1/2	14/21671	0.00129166172729023	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334605	Meningothelial meningioma	1/2	15/21671	0.00138389133788019	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334606	Fibrous Meningioma	1/2	15/21671	0.00138389133788019	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334611	Transitional Meningioma	1/2	15/21671	0.00138389133788019	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1334271	Intraventricular Meningioma	1/2	16/21671	0.00147611668962211	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C1384406	Secretory meningioma	1/2	16/21671	0.00147611668962211	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0205834	Meningiomas, Multiple	1/2	17/21671	0.00156833778251597	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C3163622	Papillary Meningioma	1/2	17/21671	0.00156833778251597	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334608	Angiomatous Meningioma	1/2	18/21671	0.00166055461656223	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0014549	Tonic-Clonic Epilepsy	1/2	19/21671	0.00175276719176032	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0220669	Familial benign neonatal epilepsy	1/2	19/21671	0.00175276719176032	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0347515	Spinal Meningioma	1/2	19/21671	0.00175276719176032	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0520678	Postpartum psychosis	1/2	19/21671	0.00175276719176032	0.00655664764325156	NA	CSTB	1
group_G5_2_8	C0334607	Psammomatous Meningioma	1/2	22/21671	0.00202937936426761	0.00732026127825104	NA	CSTB	1
group_G5_2_8	C0270764	Motor Neuron Disease, Lower	1/2	23/21671	0.00212157490407427	0.00738893328660351	NA	CSTB	1
group_G5_2_8	C1849508	EPILEPSY, PYRIDOXINE-DEPENDENT	1/2	25/21671	0.00230595320714344	0.00776337579738292	NA	CSTB	1
group_G5_2_8	C4021757	EEG with polyspike wave complexes	1/2	30/21671	0.002766824434978	0.00901449251396058	NA	CSTB	1
group_G5_3_1	C0085078	Lysosomal Storage Diseases	9/10	130/21671	7.55328912338613e-20	4.41867413718089e-17	1.90024852683083e-17	GUSB/TPP1/SLC17A5/PPT1/MANBA/NPC2/SMPD1/AGA/FUCA1	9
group_G5_3_1	C0038002	Splenomegaly	7/10	345/21671	2.80979336405598e-11	8.21864558986375e-09	3.53442428425989e-09	GUSB/HGSNAT/SLC17A5/NPC2/SMPD1/AGA/FUCA1	7
group_G5_3_1	C1845847	Coarse facial features	6/10	194/21671	9.70930643551305e-11	1.89331475492505e-08	8.14219030907937e-09	GUSB/TPP1/HGSNAT/SLC17A5/AGA/FUCA1	6
group_G5_3_1	C0086795	Pfaundler-Hurler Syndrome	4/10	36/21671	1.33692373581329e-09	1.95525096362694e-07	8.40854665419413e-08	GUSB/HGSNAT/AGA/FUCA1	4
group_G5_3_1	C0002986	Fabry Disease	4/10	108/21671	1.19702784934968e-07	1.40052258373913e-05	6.02294012620155e-06	GUSB/MANBA/SMPD1/AGA	4
group_G5_3_1	C3806482	Recurrent respiratory infections	5/10	318/21671	1.56435611231263e-07	1.52524720950481e-05	6.55931773408278e-06	GUSB/MANBA/SMPD1/AGA/FUCA1	5
group_G5_3_1	C0542223	Loss of speech	3/10	37/21671	5.45252198242493e-07	4.55675051388369e-05	1.95962820120234e-05	HGSNAT/PPT1/NPC2	3
group_G5_3_1	C4021768	Abnormality of metabolism/homeostasis	4/10	171/21671	7.57454617354766e-07	5.53888688940672e-05	2.38199544141828e-05	SLC17A5/PPT1/MANBA/AGA	4
group_G5_3_1	C0235946	Cerebral atrophy	5/10	454/21671	9.1220992039648e-07	5.92936448257712e-05	2.54992012835975e-05	TPP1/SLC17A5/PPT1/AGA/FUCA1	5
group_G5_3_1	C4553743	Spasticity, CTCAE	5/10	477/21671	1.16391167197651e-06	6.80888328106258e-05	2.92815673265669e-05	SLC17A5/PPT1/NPC2/SMPD1/AGA	5
group_G5_3_1	C0019572	Hirsutism	3/10	88/21671	7.60592027408615e-06	0.00039130367300614	0.00016827994214749	GUSB/HGSNAT/FUCA1	3
group_G5_3_1	C1854718	J-shaped sella turcica	2/10	10/21671	8.60720028891022e-06	0.00039130367300614	0.00016827994214749	GUSB/SLC17A5	2
group_G5_3_1	C0020305	Hydrops Fetalis	3/10	92/21671	8.69563717791422e-06	0.00039130367300614	0.00016827994214749	GUSB/SLC17A5/NPC2	3
group_G5_3_1	C0162819	Skin Diseases, Vascular	2/10	11/21671	1.05173221472436e-05	0.000435824892877256	0.000187426269721393	AGA/FUCA1	2
group_G5_3_1	C0376480	Gingival Overgrowth	3/10	100/21671	1.1174997253263e-05	0.000435824892877256	0.000187426269721393	GUSB/SLC17A5/AGA	3
group_G5_3_1	C0851578	Sleep Disorders	4/10	360/21671	1.45324412042285e-05	0.000531342381529604	0.00022850351630333	HGSNAT/SLC17A5/PPT1/AGA	4
group_G5_3_1	C4732730	Blood spots	3/10	117/21671	1.79033742224264e-05	0.000616086701183497	0.000264947767130645	GUSB/PPT1/SMPD1	3
group_G5_3_1	C0022797	Adult Neuronal Ceroid Lipofuscinosis	2/10	16/21671	2.29186581201133e-05	0.000744856388903682	0.000320325104719712	TPP1/PPT1	2
group_G5_3_1	C0019187	Hepatitis, Alcoholic	3/10	133/21671	2.6278586657892e-05	0.000809103852361411	0.000347954693143279	SLC17A5/SMPD1/AGA	3
group_G5_3_1	C0019270	Hernia	3/10	136/21671	2.80909248359777e-05	0.000821659551452346	0.000353354265042035	HGSNAT/AGA/FUCA1	3
group_G5_3_1	C0022340	Late-Infantile Neuronal Ceroid Lipfuscinosis	2/10	19/21671	3.2634977496399e-05	0.000909117230256829	0.000390965394568389	TPP1/PPT1	2
group_G5_3_1	C1855685	Undetectable electroretinogram	2/10	21/21671	4.00583150510326e-05	0.001065187013857	0.000458083124267789	TPP1/PPT1	2
group_G5_3_1	C0268281	Infantile neuronal ceroid lipofuscinosis	2/10	22/21671	4.40533003821577e-05	0.00112048611841575	0.000481864475576004	TPP1/PPT1	2
group_G5_3_1	C0162298	Joint stiffness	3/10	163/21671	4.82244204029814e-05	0.00117547024732267	0.000505510371768095	GUSB/HGSNAT/AGA	3
group_G5_3_1	C0028064	Niemann-Pick Diseases	2/10	25/21671	5.71698410802709e-05	0.00133777428127834	0.000575309137607779	NPC2/SMPD1	2
group_G5_3_1	C1858452	Thickened calvaria	2/10	27/21671	6.68557889018471e-05	0.00150425525029156	0.000646904192208156	SLC17A5/AGA	2
group_G5_3_1	C0267971	Storage disease	2/10	28/21671	7.19808194071673e-05	0.00155958442048863	0.000670698473228577	GUSB/AGA	2
group_G5_3_1	C0333068	Flexion contracture	3/10	210/21671	0.000102377020764892	0.00213894846955221	0.000919853682812377	GUSB/PPT1/FUCA1	3
group_G5_3_1	C0016663	Pathological fracture	2/10	35/21671	0.000113108055376469	0.0022816624963874	0.00098122777622418	SMPD1/AGA	2
group_G5_3_1	C0007384	Cataplexy	2/10	36/21671	0.000119731990159078	0.00233477380810203	0.00100406826835157	SLC17A5/NPC2	2
group_G5_3_1	C0004158	Athetosis	2/10	39/21671	0.000140723653824666	0.00264378759670933	0.00113695948828345	SLC17A5/SMPD1	2
group_G5_3_1	C0700201	Dyssomnias	3/10	236/21671	0.000144617441187519	0.00264378759670933	0.00113695948828345	HGSNAT/PPT1/AGA	3
group_G5_3_1	C0241654	Abnormal heart valve morphology	2/10	42/21671	0.000163392186984197	0.0028964978601744	0.0012456374063548	GUSB/SMPD1	2
group_G5_3_1	C0026703	Mucopolysaccharidoses	2/10	48/21671	0.000213744871036028	0.00367766910459049	0.00158157969590126	GUSB/HGSNAT	2
group_G5_3_1	C0027877	Neuronal Ceroid-Lipofuscinoses	2/10	51/21671	0.000241421540229918	0.00396877586645024	0.00170677000824401	TPP1/PPT1	2
group_G5_3_1	C0581381	Recurrent upper respiratory tract infection	2/10	52/21671	0.000251016593262665	0.00396877586645024	0.00170677000824401	GUSB/HGSNAT	2
group_G5_3_1	C0751383	Juvenile Neuronal Ceroid Lipofuscinosis	2/10	52/21671	0.000251016593262665	0.00396877586645024	0.00170677000824401	TPP1/PPT1	2
group_G5_3_1	C0085605	Liver Failure	3/10	293/21671	0.000273613476156119	0.0042122074618771	0.00181145763992555	SLC17A5/NPC2/SMPD1	3
group_G5_3_1	C0042963	Vomiting	3/10	303/21671	0.000301961316982586	0.00452941975473879	0.0019478746223708	SLC17A5/PPT1/SMPD1	3
group_G5_3_1	C0241210	Speech Delay	2/10	58/21671	0.000312456961833944	0.00454020229216545	0.00195251164701312	GUSB/TPP1	2
group_G5_3_1	C1859236	Prolonged neonatal jaundice	2/10	59/21671	0.000323340744812997	0.00454020229216545	0.00195251164701312	NPC2/SMPD1	2
group_G5_3_1	C0037317	Sleep disturbances	3/10	311/21671	0.000325963241488801	0.00454020229216545	0.00195251164701312	HGSNAT/PPT1/AGA	3
group_G5_3_1	C0008073	Developmental Disabilities	3/10	355/21671	0.000480211380653048	0.00653310831818682	0.00280955985253558	TPP1/SLC17A5/PPT1	3
group_G5_3_1	C1839364	Progressive visual loss	2/10	77/21671	0.000550503382298523	0.007319192696469	0.0031476150327595	TPP1/PPT1	2
group_G5_3_1	C1853241	Flat face	2/10	83/21671	0.000639301916871905	0.00831092491933477	0.00357410896216106	GUSB/TPP1	2
group_G5_3_1	C1840077	Anteverted nostril	3/10	407/21671	0.000715297453632623	0.00909671761684966	0.0039120387052219	HGSNAT/SLC17A5/AGA	3
group_G5_3_1	C1844704	Platyspondyly	2/10	93/21671	0.000801706590829783	0.00997868841777496	0.00429132979189962	GUSB/AGA	2
group_G5_3_7	C0259785	Malignant Meningioma	2/3	49/21671	1.50034890339929e-05	0.00421598041855199	0.000600139561359714	DAB2/CST3	2
group_G5_3_7	C0546126	Acute Confusional Senile Dementia	2/3	99/21671	6.17940502038998e-05	0.00578804270243195	0.00082392066938533	CST3/PICALM	2
group_G5_3_7	C0750900	Alzheimer's Disease, Focal Onset	2/3	99/21671	6.17940502038998e-05	0.00578804270243195	0.00082392066938533	CST3/PICALM	2
group_G5_3_7	C0026998	Acute Myeloid Leukemia, M1	2/3	138/21671	0.000120271318726663	0.00725865280015859	0.00103326018507596	CST3/PICALM	2
group_G5_3_7	C1879321	Acute Myeloid Leukemia (AML-M2)	2/3	143/21671	0.000129157523134495	0.00725865280015859	0.00103326018507596	CST3/PICALM	2
group_G5_3_7	C0750901	Alzheimer Disease, Early Onset	2/3	174/21671	0.000191282160290968	0.00785617677264392	0.0011183169783123	CST3/PICALM	2
group_G5_3_7	C0038868	Progressive supranuclear palsy	2/3	176/21671	0.000195705471204653	0.00785617677264392	0.0011183169783123	CST3/PICALM	2
group_G5_4_1	C0008711	Chronic rhinitis	2/12	15/21671	2.9395993940882e-05	0.00864242221861931	0.00457958642447425	SLC29A3/TCIRG1	2
group_G5_4_6	C0026707	Mucopolysaccharidosis IV	2/3	28/21671	4.82567033228379e-06	0.000361925274921284	3.04779178881082e-05	HYAL1/ARSB	2
group_G5_4_6	C0026703	Mucopolysaccharidoses	2/3	48/21671	1.43915451230823e-05	0.000539682942115585	4.54469845992072e-05	HYAL1/ARSB	2
group_G5_4_6	C0085078	Lysosomal Storage Diseases	2/3	130/21671	0.000106709432320245	0.00266773580800614	0.000224651436463675	HYAL1/ARSB	2
group_G5_5_0	C1739395	Takotsubo Cardiomyopathy	5/47	44/21671	3.92869319082151e-08	9.77065996557309e-05	6.05432298038178e-05	PPARGC1A/TLR4/NOX4/BAG3/ESR1	5
group_G5_5_0	C3241937	Nonalcoholic Steatohepatitis	9/47	434/21671	3.31231395171466e-07	0.000411886239895718	0.000255222506595277	PPARGC1A/TLR4/E2F1/XBP1/PRKACA/RAB5A/MAPK14/SREBF2/ESR1	9
group_G5_5_0	C0011882	Diabetic Neuropathies	6/47	144/21671	6.65191739102152e-07	0.000551443951715684	0.000341698493349316	PPARGC1A/TLR4/BECN1/MAPK14/NOX4/FOXO3	6
group_G5_5_0	C3714514	Infection	9/47	491/21671	9.27116805532507e-07	0.000552381927109213	0.000342279703421111	TLR4/E2F1/MAPK14/ABL1/SP1/HDAC6/BAG3/RPTOR/ESR1	9
group_G5_5_0	C0014335	Enteritis	5/47	85/21671	1.1105386552256e-06	0.000552381927109213	0.000342279703421111	TLR4/BECN1/XBP1/JUNB/MAPK14	5
group_G5_5_0	C0018081	Gonorrhea	7/47	261/21671	1.4138996089951e-06	0.000562758298701481	0.000348709351490474	PPARGC1A/TLR4/BECN1/E2F1/ABL1/HDAC6/ESR1	7
group_G5_5_0	C0008479	Chondrosarcoma	8/47	385/21671	1.58395982746697e-06	0.000562758298701481	0.000348709351490474	BECN1/SESN2/JUNB/MAP1LC3B/MAPK14/HDAC6/BAG3/ESR1	8
group_G5_5_0	C0282160	Aplasia Cutis Congenita	8/47	393/21671	1.84604737082207e-06	0.000573889976404312	0.000355607019853094	TLR4/BECN1/E2F1/PRKACA/SESN2/JUNB/FOXO3/ESR1	8
group_G5_5_0	C0376618	Endotoxemia	8/47	401/21671	2.14424565826709e-06	0.000587757360573286	0.000364199850117153	TLR4/SIRT2/JUNB/MAPK14/HDAC6/NOX4/SIRT5/ATF3	8
group_G5_5_0	C0162557	Liver Failure, Acute	7/47	282/21671	2.3633186995307e-06	0.000587757360573286	0.000364199850117153	TLR4/BECN1/SIRT2/SESN2/HDAC6/FOXO3/ESR1	7
group_G5_5_0	C0041341	Tuberous Sclerosis	7/47	289/21671	2.77922907491412e-06	0.000628358428119219	0.000389358025423375	CLN3/RHEB/MAPK14/ABL1/NOX4/NPC1/RPTOR	7
group_G5_5_0	C0162309	Adrenoleukodystrophy	7/47	294/21671	3.11236583316521e-06	0.00064503781892349	0.000399693296469637	TLR4/BECN1/RHEB/XBP1/MAPK14/NOX4/FOXO3	7
group_G5_5_0	C0035126	Reperfusion Injury	7/47	300/21671	3.555556064211e-06	0.000680205225514827	0.000421484540729142	TLR4/BECN1/MAPK14/AKT1S1/NOX4/BAG3/ATF3	7
group_G5_5_0	C2937421	Prostatic Hyperplasia	5/47	112/21671	4.34808659647821e-06	0.000772406526102951	0.00047861644941685	TLR4/LGALS8/MAPK14/ATF3/ESR1	5
group_G5_5_0	C2349952	Oropharyngeal Carcinoma	5/47	115/21671	4.95030255192756e-06	0.000820760163109589	0.000508578451650663	TLR4/E2F1/XBP1/NPC1/ESR1	5
group_G5_5_0	C0010823	Cytomegalovirus Infections	8/47	462/21671	6.08860477448797e-06	0.000890727063185387	0.000551932965315814	TLR4/E2F1/JUNB/MAPK14/SREBF2/SP1/FOXO3/ESR1	8
group_G5_5_0	C0349566	Squamous cell carcinoma of tongue	8/47	462/21671	6.08860477448797e-06	0.000890727063185387	0.000551932965315814	BECN1/E2F1/PXN/MAP1LC3B/ABL1/SP1/NOX4/ATF3	8
group_G5_5_0	C0853879	Invasive carcinoma of breast	8/47	473/21671	7.23050737793408e-06	0.000999015102717892	0.000619032912356462	TLR4/BECN1/PXN/MAP1LC3B/MAPK14/HDAC6/FOXO3/ESR1	8
group_G5_5_0	C0158266	Intervertebral Disc Degeneration	7/47	342/21671	8.38313075127317e-06	0.00101146729552119	0.000626748828917964	PPARGC1A/TLR4/BECN1/SIRT2/JUNB/MAPK14/FOXO3	7
group_G5_5_0	C0442874	Neuropathy	8/47	484/21671	8.54890336475998e-06	0.00101146729552119	0.000626748828917964	PPARGC1A/TLR4/MAPK14/AMBRA1/HDAC6/BAG3/ATF3/ESR1	8
group_G5_5_0	C0276138	Viral myocarditis	5/47	129/21671	8.67905987160009e-06	0.00101146729552119	0.000626748828917964	PPARGC1A/MAPK14/SP1/NOX4/FOXO3	5
group_G5_5_0	C0020443	Hypercholesterolemia	8/47	489/21671	9.21228103524894e-06	0.00101146729552119	0.000626748828917964	TLR4/BECN1/E2F1/SREBF2/NOX4/NPC1/ATF3/ESR1	8
group_G5_5_0	C0920646	Ischemia of kidney	5/47	131/21671	9.35414065017589e-06	0.00101146729552119	0.000626748828917964	TLR4/SIRT2/MAPK14/FOXO3/ATF3	5
group_G5_5_0	C4733092	estrogen receptor-negative breast cancer	7/47	356/21671	1.08782430177569e-05	0.00112725793271506	0.000698497709561233	TLR4/E2F1/PXN/MAPK14/SP1/HDAC6/ESR1	7
group_G5_5_0	C0949664	Tauopathies	6/47	245/21671	1.43062550167817e-05	0.00142318624906944	0.000881867677666037	PPARGC1A/TLR4/MAPK14/SP1/HDAC6/NPC1	6
group_G5_5_0	C2752147	XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP C	4/47	69/21671	1.51383186763448e-05	0.00144803840569498	0.000897267147456226	CUL4A/USP11/MAPK14/ESR1	4
group_G5_5_0	C0003504	Aortic Valve Insufficiency	7/47	377/21671	1.57552165466267e-05	0.00145123050190595	0.000899245108158341	TLR4/PXN/JUNB/MAP1LC3B/MAPK14/HDAC6/ESR1	7
group_G5_5_0	C0751075	Cancer of Digestive System	4/47	71/21671	1.69604659485077e-05	0.00150645281478352	0.000933463238669747	PPARGC1A/TLR4/PIK3R2/NOX4	4
group_G5_5_0	C3873567	Peripheral neuropathy due to and following chemotherapy	4/47	72/21671	1.79296840567446e-05	0.00153762497410772	0.000952778855138808	TLR4/RPS6KB2/MAPK14/HDAC6	4
group_G5_5_0	C0028064	Niemann-Pick Diseases	3/47	25/21671	2.1265072550076e-05	0.0017628745144013	0.00109235320046706	TLR4/SREBF2/NPC1	3
group_G5_5_0	C0162770	Right Ventricular Hypertrophy	5/47	160/21671	2.46062595504539e-05	0.00191236773443684	0.00118498565729818	PPARGC1A/TLR4/SESN2/MAPK14/NOX4	5
group_G5_5_0	C4733095	HER2-negative breast cancer	5/47	160/21671	2.46062595504539e-05	0.00191236773443684	0.00118498565729818	E2F1/XBP1/SESN2/FOXO3/ESR1	5
group_G5_5_0	C0282687	Hemorrhagic Fever, Ebola	5/47	164/21671	2.7703497725941e-05	0.0020682539187176	0.00128157947093415	TLR4/JUNB/NPC1/BAG3/ESR1	5
group_G5_5_0	C2973725	Pulmonary arterial hypertension	7/47	413/21671	2.82752847753913e-05	0.0020682539187176	0.00128157947093415	PPARGC1A/XBP1/SESN2/PXN/HDAC6/NOX4/ESR1	7
group_G5_5_0	C0003486	Aortic Aneurysm	6/47	278/21671	2.91545093528138e-05	0.0020716361360128	0.00128367523887277	TLR4/XBP1/MAP1LC3B/MAPK14/NOX4/ESR1	6
group_G5_5_0	C0003130	Anoxia	6/47	287/21671	3.484332817335e-05	0.00240709325464226	0.00149153896040305	TLR4/PRKACA/MAPK14/SP1/NOX4/ESR1	6
group_G5_5_0	C0240066	Iron deficiency	5/47	179/21671	4.21038719315207e-05	0.00283006295928898	0.00175362926053332	PPARGC1A/CLN3/SIRT2/MAPK14/ESR1	5
group_G5_5_0	C0023440	Acute Erythroblastic Leukemia	6/47	302/21671	4.62831126257327e-05	0.00295143848974865	0.00182883878229616	STK38/BECN1/E2F1/RPS6KB2/ABL1/ESR1	6
group_G5_5_0	C1847835	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	6/47	302/21671	4.62831126257327e-05	0.00295143848974865	0.00182883878229616	TLR4/XBP1/MAPK14/SP1/FOXO3/ESR1	6
group_G5_5_0	C0947751	Vascular inflammations	6/47	305/21671	4.88963982892818e-05	0.00298553965153145	0.00184996933521345	PPARGC1A/TLR4/JUNB/NOX4/FOXO3/ESR1	6
group_G5_5_0	C4721773	Postoperative cognitive dysfunction	4/47	93/21671	4.92187879826255e-05	0.00298553965153145	0.00184996933521345	PPARGC1A/TLR4/BECN1/BAG3	4
group_G5_5_0	C1969372	Tubulointerstitial fibrosis	6/47	328/21671	7.31137522222052e-05	0.00431982199881215	0.00267674831492646	PPARGC1A/TLR4/CUL3/SIRT2/SESN2/MAPK14	6
group_G5_5_0	C0521607	Peritoneal Fibrosis	4/47	104/21671	7.61725701375368e-05	0.00431982199881215	0.00267674831492646	TLR4/XBP1/MAPK14/HDAC6	4
