Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_1_2	GO:0006664	glycolipid metabolic process	3/9	103/18800	1.30985095528658e-05	0.000416345134899784	0.000206239076111348	NEU4/GBA/GM2A	3
group_G5_1_2	GO:1903509	liposaccharide metabolic process	3/9	104/18800	1.34843366895968e-05	0.000416345134899784	0.000206239076111348	NEU4/GBA/GM2A	3
group_G5_1_2	GO:0006672	ceramide metabolic process	3/9	105/18800	1.38776028151454e-05	0.000416345134899784	0.000206239076111348	NEU4/GBA/GM2A	3
group_G5_1_2	GO:0019882	antigen processing and presentation	3/9	107/18800	1.46867262857736e-05	0.000416345134899784	0.000206239076111348	IFI30/CTSF/GBA	3
group_G5_1_2	GO:0009313	oligosaccharide catabolic process	2/9	13/18800	1.58470466570852e-05	0.000416345134899784	0.000206239076111348	NEU4/GM2A	2
group_G5_1_2	GO:0006665	sphingolipid metabolic process	3/9	161/18800	4.98602578960138e-05	0.00120080121099567	0.000594824129285779	NEU4/GBA/GM2A	3
group_G5_1_2	GO:1901136	carbohydrate derivative catabolic process	3/9	169/18800	5.76087652614811e-05	0.00128068716619754	0.000634396119478658	NEU4/GBA/GM2A	3
group_G5_1_2	GO:0001573	ganglioside metabolic process	2/9	26/18800	6.58165501926244e-05	0.00135864164326203	0.000673011340315557	NEU4/GM2A	2
group_G5_1_2	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	2/9	30/18800	8.80054565146397e-05	0.00169557179551539	0.000839911725332701	IFI30/CTSF	2
group_G5_1_2	GO:0006643	membrane lipid metabolic process	3/9	207/18800	0.000105243878508883	0.0019009675555667	0.000941655755079481	NEU4/GBA/GM2A	3
group_G5_1_2	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	2/9	34/18800	0.000113384001188952	0.00192752802021218	0.000954812641591171	IFI30/CTSF	2
group_G5_1_2	GO:0044242	cellular lipid catabolic process	3/9	219/18800	0.000124368681676255	0.00193578887729767	0.000958904707020515	NEU4/GBA/GM2A	3
group_G5_1_2	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	2/9	36/18800	0.000127266396777355	0.00193578887729767	0.000958904707020515	IFI30/CTSF	2
group_G5_1_2	GO:0002478	antigen processing and presentation of exogenous peptide antigen	2/9	38/18800	0.000141942614896167	0.00205107078524961	0.00101601029609888	IFI30/CTSF	2
group_G5_1_2	GO:0019884	antigen processing and presentation of exogenous antigen	2/9	47/18800	0.000217777182012285	0.00299702883816907	0.0014845963285048	IFI30/CTSF	2
group_G5_1_2	GO:0009311	oligosaccharide metabolic process	2/9	63/18800	0.000391888821392596	0.00487950321362367	0.00241709137516962	NEU4/GM2A	2
group_G5_1_2	GO:0048002	antigen processing and presentation of peptide antigen	2/9	63/18800	0.000391888821392596	0.00487950321362367	0.00241709137516962	IFI30/CTSF	2
group_G5_1_2	GO:0016042	lipid catabolic process	3/9	327/18800	0.000405218259954907	0.00487950321362367	0.00241709137516962	NEU4/GBA/GM2A	3
group_G5_1_2	GO:0007040	lysosome organization	2/9	74/18800	0.00054050338797548	0.00600790304326591	0.00297605104310386	CLN5/GBA	2
group_G5_1_2	GO:0080171	lytic vacuole organization	2/9	74/18800	0.00054050338797548	0.00600790304326591	0.00297605104310386	CLN5/GBA	2
group_G5_1_2	GO:0019915	lipid storage	2/9	86/18800	0.000729233151703652	0.00780549558675391	0.00386649936185952	GBA/GM2A	2
group_G5_2_1	GO:1902600	proton transmembrane transport	7/13	133/18800	1.25259609533513e-12	2.63045180020378e-10	1.52948575851448e-10	ATP6V0E2/ATP6V1C2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	7
group_G5_2_1	GO:0016236	macroautophagy	7/13	306/18800	4.46082522430266e-10	3.66520496820898e-08	2.13114674843229e-08	ATP6V0E2/ATP6V1C2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	7
group_G5_2_1	GO:0016241	regulation of macroautophagy	6/13	158/18800	5.23600709744141e-10	3.66520496820898e-08	2.13114674843229e-08	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0007035	vacuolar acidification	4/13	24/18800	1.44899056692929e-09	7.60720047637878e-08	4.4232343622052e-08	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0051452	intracellular pH reduction	4/13	44/18800	1.83699571721324e-08	7.71538201229561e-07	4.48613690940497e-07	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0010506	regulation of autophagy	6/13	336/18800	4.81275532435786e-08	1.68446436352525e-06	9.79437925658793e-07	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0051453	regulation of intracellular pH	4/13	77/18800	1.80822090602342e-07	5.42466271807027e-06	3.15418985110853e-06	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0030641	regulation of cellular pH	4/13	83/18800	2.44974366521485e-07	6.43057712118899e-06	3.73908243638056e-06	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0006885	regulation of pH	4/13	93/18800	3.87739910358604e-07	9.0472645750341e-06	5.26056486568399e-06	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0032006	regulation of TOR signaling	4/13	106/18800	6.56421244792126e-07	1.30133442133405e-05	7.56665628444861e-06	SLC38A9/SZT2/MIOS/LAMTOR2	4
group_G5_2_1	GO:0030004	cellular monovalent inorganic cation homeostasis	4/13	107/18800	6.81651363555931e-07	1.30133442133405e-05	7.56665628444861e-06	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0031929	TOR signaling	4/13	128/18800	1.39778007111469e-06	2.44611512445071e-05	1.42230252850267e-05	SLC38A9/SZT2/MIOS/LAMTOR2	4
group_G5_2_1	GO:0055067	monovalent inorganic cation homeostasis	4/13	157/18800	3.15629090526394e-06	5.09862377004175e-05	2.96461331992402e-05	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0032008	positive regulation of TOR signaling	3/13	47/18800	4.11529901774583e-06	6.17294852661875e-05	3.58928335382344e-05	SLC38A9/MIOS/LAMTOR2	3
group_G5_2_1	GO:0036295	cellular response to increased oxygen levels	2/13	12/18800	2.90189328462847e-05	0.000406265059847985	0.000236224295450458	ATP6V0D1/ATP6V1G1	2
group_G5_2_1	GO:0036296	response to increased oxygen levels	2/13	26/18800	0.000142117912578046	0.00186529760258686	0.00108458406967456	ATP6V0D1/ATP6V1G1	2
group_G5_2_1	GO:1903432	regulation of TORC1 signaling	2/13	44/18800	0.00041077809024235	0.00507431758534668	0.00295048040050233	SZT2/MIOS	2
group_G5_2_1	GO:0034198	cellular response to amino acid starvation	2/13	47/18800	0.000468849716498207	0.00546991335914574	0.00318050100080655	SZT2/MIOS	2
group_G5_2_1	GO:1990928	response to amino acid starvation	2/13	49/18800	0.00050965526206359	0.00557218073561809	0.00323996473850476	SZT2/MIOS	2
group_G5_2_1	GO:0038202	TORC1 signaling	2/13	50/18800	0.000530683879582676	0.00557218073561809	0.00323996473850476	SZT2/MIOS	2
group_G5_2_1	GO:0006879	cellular iron ion homeostasis	2/13	66/18800	0.000923458055615421	0.00923458055615421	0.00536948042362852	ATP6V0D1/ATP6V1G1	2
group_G5_2_3	GO:0006026	aminoglycan catabolic process	3/7	32/18800	1.56057836560006e-07	1.95072295700008e-05	7.22794190383187e-06	CHIT1/SGSH/GNS	3
group_G5_2_3	GO:0006022	aminoglycan metabolic process	3/7	131/18800	1.13390671949181e-05	0.000708691699682382	0.000262588924513893	CHIT1/SGSH/GNS	3
group_G5_2_3	GO:1901136	carbohydrate derivative catabolic process	3/7	169/18800	2.43242220783502e-05	0.00101350925326459	0.00037553184963067	CHIT1/SGSH/GNS	3
group_G5_2_3	GO:0006027	glycosaminoglycan catabolic process	2/7	26/18800	3.84584038382737e-05	0.00120182511994605	0.000445307833916853	SGSH/GNS	2
group_G5_2_3	GO:0038202	TORC1 signaling	2/7	50/18800	0.000144342558731693	0.00360856396829233	0.001337067912462	CTNS/MFSD8	2
group_G5_3_1	GO:0046466	membrane lipid catabolic process	3/10	36/18800	7.66693051257737e-07	0.000166372392122929	9.68454380536089e-05	PPT1/SMPD1/FUCA1	3
group_G5_3_1	GO:0016139	glycoside catabolic process	2/10	10/18800	1.14334298967371e-05	0.00124052714379597	0.000722111361899184	GUSB/FUCA1	2
group_G5_3_1	GO:0016137	glycoside metabolic process	2/10	22/18800	5.84920840617202e-05	0.00356751017962302	0.00207664914651837	GUSB/FUCA1	2
group_G5_3_1	GO:1901136	carbohydrate derivative catabolic process	3/10	169/18800	8.17544631666383e-05	0.00356751017962302	0.00207664914651837	GUSB/MANBA/FUCA1	3
group_G5_3_1	GO:0006027	glycosaminoglycan catabolic process	2/10	26/18800	8.22006953830189e-05	0.00356751017962302	0.00207664914651837	GUSB/FUCA1	2
group_G5_3_1	GO:0030149	sphingolipid catabolic process	2/10	31/18800	0.000117443460727515	0.00361923741892086	0.00210675959384188	PPT1/SMPD1	2
group_G5_3_1	GO:0006026	aminoglycan catabolic process	2/10	32/18800	0.000125237478071169	0.00361923741892086	0.00210675959384188	GUSB/FUCA1	2
group_G5_3_1	GO:0006643	membrane lipid metabolic process	3/10	207/18800	0.000149128348301858	0.00361923741892086	0.00210675959384188	PPT1/SMPD1/FUCA1	3
group_G5_3_1	GO:1901658	glycosyl compound catabolic process	2/10	35/18800	0.000150106621061234	0.00361923741892086	0.00210675959384188	GUSB/FUCA1	2
group_G5_3_1	GO:0044242	cellular lipid catabolic process	3/10	219/18800	0.000176143281688832	0.00382230921264765	0.00222496776870104	PPT1/SMPD1/FUCA1	3
group_G5_3_2	GO:0016241	regulation of macroautophagy	7/9	158/18800	9.196519240303e-14	1.71055257869636e-11	8.5188809804912e-12	RAB3GAP1/ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	7
group_G5_3_2	GO:0016236	macroautophagy	7/9	306/18800	9.89780846211135e-12	9.20496186976355e-10	4.58424812981999e-10	RAB3GAP1/ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	7
group_G5_3_2	GO:0010506	regulation of autophagy	7/9	336/18800	1.91130809028826e-11	1.18501101597872e-09	5.90158287527603e-10	RAB3GAP1/ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	7
group_G5_3_2	GO:1902600	proton transmembrane transport	3/9	133/18800	2.81858420152585e-05	0.00131064165370952	0.000652724762458619	ATP6V1B2/ATP6V1C1/ATP6V1G2	3
group_G5_3_2	GO:0007035	vacuolar acidification	2/9	24/18800	5.59212068602048e-05	0.00208026889519962	0.00103601393762064	TMEM9/ATP6V0A1	2
group_G5_3_2	GO:0051452	intracellular pH reduction	2/9	44/18800	0.000190722277250602	0.00591239059476867	0.00294448428036017	TMEM9/ATP6V0A1	2
group_G5_3_5	GO:0016540	protein autoprocessing	2/3	27/18800	5.95361223402271e-06	0.000768015978188929	0.000137873125419473	CTSE/PCSK9	2
group_G5_3_7	GO:0048268	clathrin coat assembly	2/3	18/18800	2.59599337425312e-06	0.000557655012586794	8.1470483202416e-05	DAB2/PICALM	2
group_G5_3_7	GO:1903077	negative regulation of protein localization to plasma membrane	2/3	25/18800	5.08891871426427e-06	0.000557655012586794	8.1470483202416e-05	DAB2/PICALM	2
group_G5_3_7	GO:1904376	negative regulation of protein localization to cell periphery	2/3	27/18800	5.95361223402271e-06	0.000557655012586794	8.1470483202416e-05	DAB2/PICALM	2
group_G5_3_7	GO:1905476	negative regulation of protein localization to membrane	2/3	33/18800	8.95395374212049e-06	0.000629015250383965	9.18958410375524e-05	DAB2/PICALM	2
group_G5_3_7	GO:0072583	clathrin-dependent endocytosis	2/3	45/18800	1.67815105305817e-05	0.000943120891818689	0.000137785033830039	DAB2/PICALM	2
group_G5_3_7	GO:1903076	regulation of protein localization to plasma membrane	2/3	103/18800	8.88602731607657e-05	0.00406995394040568	0.00059459900234434	DAB2/PICALM	2
group_G5_3_7	GO:0048259	regulation of receptor-mediated endocytosis	2/3	110/18800	0.000101386752963843	0.00406995394040568	0.00059459900234434	DAB2/PICALM	2
group_G5_3_7	GO:1904375	regulation of protein localization to cell periphery	2/3	124/18800	0.000128905757350517	0.00452781472693692	0.000661490070614497	DAB2/PICALM	2
group_G5_3_7	GO:1905475	regulation of protein localization to membrane	2/3	172/18800	0.000248157225027531	0.00774802002585957	0.00113194523696768	DAB2/PICALM	2
group_G5_3_7	GO:1903828	negative regulation of protein localization	2/3	199/18800	0.000332125370023445	0.009268116466854	0.0013540233834325	DAB2/PICALM	2
group_G5_3_7	GO:0030100	regulation of endocytosis	2/3	208/18800	0.000362808829663324	0.009268116466854	0.0013540233834325	DAB2/PICALM	2
group_G5_4_1	GO:0032006	regulation of TOR signaling	6/14	106/18800	8.06051821348957e-11	2.36211687450444e-08	1.69825396206202e-08	TELO2/WDR24/FNIP1/LAMTOR4/NPRL3/RRAGC	6
group_G5_4_1	GO:0032008	positive regulation of TOR signaling	5/14	47/18800	1.5438672382382e-10	2.36211687450444e-08	1.69825396206202e-08	TELO2/WDR24/FNIP1/LAMTOR4/RRAGC	5
group_G5_4_1	GO:0031929	TOR signaling	6/14	128/18800	2.54211397119769e-10	2.59295625062165e-08	1.86421691221164e-08	TELO2/WDR24/FNIP1/LAMTOR4/NPRL3/RRAGC	6
group_G5_4_1	GO:0009267	cellular response to starvation	5/14	160/18800	7.89162288955394e-08	5.07703351844987e-06	3.65015481718618e-06	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:0010506	regulation of autophagy	6/14	336/18800	8.29580640269587e-08	5.07703351844987e-06	3.65015481718618e-06	WDR24/ATP6V1C2/NPRL3/ATP6V0B/ATP6V0A1/RRAGC	6
group_G5_4_1	GO:0042594	response to starvation	5/14	196/18800	2.17091013048862e-07	1.1071641665492e-05	7.9600038117916e-06	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:0031669	cellular response to nutrient levels	5/14	213/18800	3.28161467414688e-07	1.43453441469849e-05	1.03136461187473e-05	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:0031668	cellular response to extracellular stimulus	5/14	245/18800	6.56340840745926e-07	2.51050371585317e-05	1.8049373120513e-05	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:0071496	cellular response to external stimulus	5/14	309/18800	2.05876554552279e-06	6.99980285477748e-05	5.03253800016682e-05	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:1903432	regulation of TORC1 signaling	3/14	44/18800	4.27610833277748e-06	0.000130848914982991	9.40743833211046e-05	TELO2/NPRL3/RRAGC	3
group_G5_4_1	GO:0034198	cellular response to amino acid starvation	3/14	47/18800	5.22846497221545e-06	0.000145446389227084	0.000104569299444309	WDR24/NPRL3/RRAGC	3
group_G5_4_1	GO:1990928	response to amino acid starvation	3/14	49/18800	5.93553190928552e-06	0.000148565885414402	0.000106812074480943	WDR24/NPRL3/RRAGC	3
group_G5_4_1	GO:0038202	TORC1 signaling	3/14	50/18800	6.31162258296481e-06	0.000148565885414402	0.000106812074480943	TELO2/NPRL3/RRAGC	3
group_G5_4_1	GO:0031667	response to nutrient levels	5/14	446/18800	1.23251366545151e-05	0.000269392272591544	0.000193680718856665	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:0009991	response to extracellular stimulus	5/14	479/18800	1.7404455073948e-05	0.000355050883508538	0.00025526534108457	PRKAG2/WDR24/FNIP1/NPRL3/RRAGC	5
group_G5_4_1	GO:0016236	macroautophagy	4/14	306/18800	6.05649666327414e-05	0.00115830498685118	0.000832768291200194	ATP6V1C2/TCIRG1/ATP6V0B/ATP6V0A1	4
group_G5_4_1	GO:1902600	proton transmembrane transport	3/14	133/18800	0.000119011290989514	0.00214220323781125	0.00154014611868783	ATP6V1C2/ATP6V1G3/TCIRG1	3
group_G5_4_1	GO:0007035	vacuolar acidification	2/14	24/18800	0.000140806081223919	0.00239370338080663	0.00172096321495902	TCIRG1/ATP6V0A1	2
group_G5_4_1	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	2/14	28/18800	0.000192515145903146	0.00303032349329847	0.00217866394943027	CAB39/PRKAG2	2
group_G5_4_1	GO:0016241	regulation of macroautophagy	3/14	158/18800	0.000198060359039116	0.00303032349329847	0.00217866394943027	ATP6V1C2/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0010799	regulation of peptidyl-threonine phosphorylation	2/14	44/18800	0.000478528420560612	0.00665589530416123	0.00478528420560612	CAB39/PRKAG2	2
group_G5_4_1	GO:0051452	intracellular pH reduction	2/14	44/18800	0.000478528420560612	0.00665589530416123	0.00478528420560612	TCIRG1/ATP6V0A1	2
group_G5_4_1	GO:0032007	negative regulation of TOR signaling	2/14	46/18800	0.000523103267208695	0.00695954781590698	0.00500359646895273	FNIP1/NPRL3	2
group_G5_4_2	GO:0048009	insulin-like growth factor receptor signaling pathway	2/4	37/18800	2.2557144419151e-05	0.00484832191025589	0.00129230175154776	PIK3R1/GRB10	2
group_G5_4_2	GO:0046324	regulation of glucose import	2/4	60/18800	5.9851304491949e-05	0.00484832191025589	0.00129230175154776	PIK3R1/GRB10	2
group_G5_4_2	GO:0046626	regulation of insulin receptor signaling pathway	2/4	68/18800	7.69851853419002e-05	0.00484832191025589	0.00129230175154776	PIK3R1/GRB10	2
group_G5_4_2	GO:0010827	regulation of glucose transmembrane transport	2/4	78/18800	0.000101414497477515	0.00484832191025589	0.00129230175154776	PIK3R1/GRB10	2
group_G5_4_2	GO:0046323	glucose import	2/4	79/18800	0.000104041242709354	0.00484832191025589	0.00129230175154776	PIK3R1/GRB10	2
group_G5_4_2	GO:1904659	glucose transmembrane transport	2/4	113/18800	0.000213171859395094	0.00612054791566885	0.00163140875095759	PIK3R1/GRB10	2
group_G5_4_2	GO:0008645	hexose transmembrane transport	2/4	117/18800	0.000228535465042613	0.00612054791566885	0.00163140875095759	PIK3R1/GRB10	2
group_G5_4_2	GO:0008286	insulin receptor signaling pathway	2/4	118/18800	0.000232459183271434	0.00612054791566885	0.00163140875095759	PIK3R1/GRB10	2
group_G5_4_2	GO:0015749	monosaccharide transmembrane transport	2/4	119/18800	0.000236416013909955	0.00612054791566885	0.00163140875095759	PIK3R1/GRB10	2
group_G5_4_2	GO:0034219	carbohydrate transmembrane transport	2/4	131/18800	0.000286478144765428	0.00667494077303447	0.00177918005696424	PIK3R1/GRB10	2
group_G5_4_2	GO:0008643	carbohydrate transport	2/4	156/18800	0.000406031406319459	0.00860048342476672	0.00229242612180364	PIK3R1/GRB10	2
group_G5_4_6	GO:0009268	response to pH	2/3	45/18800	1.67815105305817e-05	0.00192987371101689	0.000406289202319345	HYAL1/ARSB	2
group_G5_4_6	GO:0007041	lysosomal transport	2/3	121/18800	0.000122732205712732	0.00705710182848209	0.00148570564810149	BECN2/ARSB	2
group_G5_4_6	GO:0007034	vacuolar transport	2/3	155/18800	0.000201519988962216	0.00772493291021827	0.00162630166530911	BECN2/ARSB	2
group_G5_4_6	GO:0007033	vacuole organization	2/3	188/18800	0.000296451616337308	0.00852298396969761	0.00179431241467318	BECN2/ARSB	2
group_G5_5_0	GO:0010506	regulation of autophagy	18/47	336/18800	6.27533763118472e-20	1.2469095873164e-16	7.82765799258304e-17	BECN1/CLN3/RHEB/SIRT2/USP30/PRKACA/SESN2/PIK3R2/CALCOCO2/ABL1/SREBF2/AMBRA1/HDAC6/NPC1/DRAM1/FOXO3/BAG3/RPTOR	18
group_G5_5_0	GO:0016236	macroautophagy	16/47	306/18800	1.56494107565659e-17	1.55476895866482e-14	9.76029039291085e-15	BECN1/CLN3/RHEB/USP30/ATG10/PRKACA/SESN2/RAB5A/CALCOCO2/LGALS8/MAP1LC3B/AMBRA1/HDAC6/NPC1/MAP1LC3B2/BAG3	16
group_G5_5_0	GO:0016241	regulation of macroautophagy	11/47	158/18800	1.39498234515738e-13	9.23943306609238e-11	5.80018975091752e-11	BECN1/CLN3/RHEB/USP30/PRKACA/SESN2/CALCOCO2/AMBRA1/HDAC6/NPC1/BAG3	11
group_G5_5_0	GO:0061912	selective autophagy	9/47	76/18800	2.12918073142822e-13	1.05767052833697e-10	6.63968201774327e-11	BECN1/USP30/SESN2/CALCOCO2/LGALS8/MAP1LC3B/AMBRA1/HDAC6/BAG3	9
group_G5_5_0	GO:0042594	response to starvation	11/47	196/18800	1.49798927062388e-12	5.95300936145931e-10	3.73708902250379e-10	PPARGC1A/BECN1/XBP1/SESN2/MAP1LC3B/SREBF2/MAP1LC3B2/WDR59/FOXO3/ATF3/RPTOR	11
group_G5_5_0	GO:0031667	response to nutrient levels	14/47	446/18800	2.44310855778023e-12	8.09076117384887e-10	5.07909410696417e-10	PPARGC1A/BECN1/SIRT2/XBP1/SESN2/MAP1LC3B/MAPK14/SREBF2/SIRT5/MAP1LC3B2/WDR59/FOXO3/ATF3/RPTOR	14
group_G5_5_0	GO:0009267	cellular response to starvation	10/47	160/18800	5.93168556953358e-12	1.58240424684497e-09	9.93377497158524e-10	BECN1/XBP1/SESN2/MAP1LC3B/SREBF2/MAP1LC3B2/WDR59/FOXO3/ATF3/RPTOR	10
group_G5_5_0	GO:0009991	response to extracellular stimulus	14/47	479/18800	6.37102867375931e-12	1.58240424684497e-09	9.93377497158524e-10	PPARGC1A/BECN1/SIRT2/XBP1/SESN2/MAP1LC3B/MAPK14/SREBF2/SIRT5/MAP1LC3B2/WDR59/FOXO3/ATF3/RPTOR	14
group_G5_5_0	GO:0071496	cellular response to external stimulus	12/47	309/18800	9.81782846644792e-12	2.16755835142578e-09	1.36071657692875e-09	TLR4/BECN1/XBP1/SESN2/MAP1LC3B/SREBF2/MAP1LC3B2/WDR59/FOXO3/BAG3/ATF3/RPTOR	12
group_G5_5_0	GO:0000422	autophagy of mitochondrion	8/47	88/18800	4.51135191697934e-11	8.14914205367086e-09	5.11574356135935e-09	BECN1/USP30/MAP1LC3B/SREBF2/AMBRA1/HDAC6/FUNDC1/MAP1LC3B2	8
group_G5_5_0	GO:0061726	mitochondrion disassembly	8/47	88/18800	4.51135191697934e-11	8.14914205367086e-09	5.11574356135935e-09	BECN1/USP30/MAP1LC3B/SREBF2/AMBRA1/HDAC6/FUNDC1/MAP1LC3B2	8
group_G5_5_0	GO:0031669	cellular response to nutrient levels	10/47	213/18800	1.01339493164401e-10	1.6780131076472e-08	1.05339736315627e-08	BECN1/XBP1/SESN2/MAP1LC3B/SREBF2/MAP1LC3B2/WDR59/FOXO3/ATF3/RPTOR	10
group_G5_5_0	GO:0031668	cellular response to extracellular stimulus	10/47	245/18800	3.98922599531468e-10	6.09737850206944e-08	3.8277188699983e-08	BECN1/XBP1/SESN2/MAP1LC3B/SREBF2/MAP1LC3B2/WDR59/FOXO3/ATF3/RPTOR	10
group_G5_5_0	GO:1903008	organelle disassembly	8/47	121/18800	5.94084668218126e-10	8.43175882678154e-08	5.293160389763e-08	BECN1/USP30/MAP1LC3B/SREBF2/AMBRA1/HDAC6/FUNDC1/MAP1LC3B2	8
group_G5_5_0	GO:0072593	reactive oxygen species metabolic process	9/47	231/18800	4.96097092095899e-09	6.57163281329701e-07	4.12543897637642e-07	TLR4/BECN1/SIRT2/SESN2/MAPK14/HDAC6/NOX4/SIRT5/FOXO3	9
group_G5_5_0	GO:0006979	response to oxidative stress	11/47	433/18800	7.04053167092785e-09	8.73808010247623e-07	5.48545806766844e-07	PPARGC1A/TLR4/HYAL2/BECN1/SIRT2/SESN2/PXN/ABL1/SP1/HDAC6/FOXO3	11
group_G5_5_0	GO:0062197	cellular response to chemical stress	10/47	332/18800	7.47596183905868e-09	8.73808010247623e-07	5.48545806766844e-07	PPARGC1A/TLR4/BECN1/CLN3/SIRT2/SESN2/PXN/ABL1/HDAC6/FOXO3	10
group_G5_5_0	GO:1905037	autophagosome organization	7/47	111/18800	1.06941349891648e-08	1.18051367908169e-06	7.41084793108787e-07	BECN1/CLN3/RAB5A/MAP1LC3B/AMBRA1/MAP1LC3B2/BAG3	7
group_G5_5_0	GO:0000423	mitophagy	5/47	34/18800	2.06729707953364e-08	2.1619575247544e-06	1.35720057576032e-06	BECN1/USP30/MAP1LC3B/AMBRA1/HDAC6	5
group_G5_5_0	GO:0034599	cellular response to oxidative stress	9/47	284/18800	2.975826753828e-08	2.95648387992812e-06	1.85597615962431e-06	PPARGC1A/TLR4/BECN1/SIRT2/SESN2/PXN/ABL1/HDAC6/FOXO3	9
group_G5_5_0	GO:2000377	regulation of reactive oxygen species metabolic process	7/47	147/18800	7.49445671735982e-08	7.09118357018761e-06	4.45159459151448e-06	TLR4/BECN1/SIRT2/MAPK14/HDAC6/SIRT5/FOXO3	7
group_G5_5_0	GO:0022411	cellular component disassembly	10/47	460/18800	1.60561851564475e-07	1.39336844722584e-05	8.74707498722022e-06	BECN1/CLN3/USP30/CALCOCO2/MAP1LC3B/SREBF2/AMBRA1/HDAC6/FUNDC1/MAP1LC3B2	10
group_G5_5_0	GO:1903209	positive regulation of oxidative stress-induced cell death	4/47	20/18800	1.6128572866731e-07	1.39336844722584e-05	8.74707498722022e-06	TLR4/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:0097352	autophagosome maturation	5/47	55/18800	2.48535836787374e-07	2.05766961540213e-05	1.29173230961859e-05	BECN1/CLN3/CALCOCO2/MAP1LC3B/MAP1LC3B2	5
group_G5_5_0	GO:0000045	autophagosome assembly	6/47	107/18800	2.62137696417115e-07	2.08347041112323e-05	1.30792913791276e-05	BECN1/RAB5A/MAP1LC3B/AMBRA1/MAP1LC3B2/BAG3	6
group_G5_5_0	GO:0046824	positive regulation of nucleocytoplasmic transport	5/47	60/18800	3.86573089571416e-07	2.95170682921184e-05	1.85297729590551e-05	HYAL2/PRKACA/PIK3R2/MAPK14/BAG3	5
group_G5_5_0	GO:0007033	vacuole organization	7/47	188/18800	4.01087490632711e-07	2.95170682921184e-05	1.85297729590551e-05	BECN1/CLN3/RAB5A/MAP1LC3B/AMBRA1/MAP1LC3B2/BAG3	7
group_G5_5_0	GO:0051222	positive regulation of protein transport	8/47	293/18800	5.87088661802271e-07	4.1662327535754e-05	2.61541377532215e-05	TLR4/HYAL2/CLN3/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	8
group_G5_5_0	GO:0000302	response to reactive oxygen species	7/47	203/18800	6.7311818117423e-07	4.61202008963171e-05	2.8952633201142e-05	HYAL2/BECN1/SESN2/PXN/ABL1/HDAC6/FOXO3	7
group_G5_5_0	GO:0031929	TOR signaling	6/47	128/18800	7.56343074624822e-07	5.0095122975984e-05	3.14479488922952e-05	RHEB/RPS6KB2/SESN2/AKT1S1/WDR59/RPTOR	6
group_G5_5_0	GO:1904951	positive regulation of establishment of protein localization	8/47	309/18800	8.76389567557851e-07	5.61737442173371e-05	3.52638926165044e-05	TLR4/HYAL2/CLN3/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	8
group_G5_5_0	GO:0016239	positive regulation of macroautophagy	5/47	73/18800	1.03772046413603e-06	6.44359550699467e-05	4.04506167763552e-05	BECN1/SESN2/CALCOCO2/AMBRA1/BAG3	5
